user_id,age,income,city,employment,credit_score
U4888,39,6942,Bandung,employee,552
U4889,45,14774,Bandung,employee,572
U4890,58,8520,Bandung,freelancer,633
U4891,32,7493,Jakarta,business,558
U4892,48,8430,Surabaya,employee,615
U4893,45,3661,Jakarta,business,664
U4894,43,3360,Medan,freelancer,661
U4895,36,12530,Bandung,employee,598
U4896,36,9691,Bandung,employee,756
U4897,46,4713,Medan,employee,546
U4898,39,7072,Medan,freelancer,764
U4899,25,13837,Surabaya,freelancer,604
U4900,33,11560,Jakarta,freelancer,531
U4901,54,14476,Jakarta,freelancer,564
U4902,50,11542,Surabaya,freelancer,599
U4903,29,12635,Medan,employee,783
U4904,43,13510,Jakarta,employee,627
U4905,30,5211,Surabaya,employee,566
U4906,46,4459,Surabaya,freelancer,747
U4907,49,4122,Jakarta,business,545
U4908,48,10143,Surabaya,freelancer,524
U4909,59,11752,Surabaya,business,602
U4910,53,4074,Surabaya,business,543
U4911,21,6989,Jakarta,business,755
U4912,55,13046,Bandung,freelancer,557
U4913,35,13142,Surabaya,employee,502
U4914,52,14914,Bandung,business,747
U4915,33,13598,Bandung,business,764
U4916,35,11610,Medan,business,524
U4917,59,12962,Medan,business,613
U4918,46,2846,Surabaya,employee,604
U4919,28,9922,Bandung,business,635
U4920,40,7445,Bandung,freelancer,766
U4921,42,6590,Surabaya,employee,653
U4922,25,6830,Jakarta,employee,783
U4923,40,4139,Jakarta,business,509
U4924,50,11471,Surabaya,business,749
U4925,53,6414,Jakarta,business,615
U4926,35,10030,Jakarta,employee,694
U4927,57,9437,Bandung,business,781
U4928,58,3774,Bandung,freelancer,635
U4929,41,10414,Medan,freelancer,738
U4930,39,13866,Bandung,employee,613
U4931,26,5946,Surabaya,employee,638
U4932,47,12381,Surabaya,employee,796
U4933,46,4657,Surabaya,freelancer,504
U4934,37,12431,Bandung,freelancer,607
U4935,28,12641,Bandung,freelancer,758
U4936,23,9806,Surabaya,employee,701
U4937,38,9623,Medan,employee,678
U4938,59,2482,Bandung,employee,524
U4939,39,10003,Jakarta,employee,604
U4940,51,9878,Surabaya,employee,513
U4941,54,7556,Surabaya,employee,738
U4942,36,2670,Surabaya,freelancer,514
U4943,41,9587,Medan,business,729
U4944,42,2521,Bandung,freelancer,733
U4945,59,2897,Surabaya,employee,551
U4946,48,6756,Bandung,freelancer,608
U4947,31,6964,Surabaya,employee,659
U4948,31,13032,Surabaya,freelancer,719
U4949,40,9195,Medan,employee,739
U4950,57,10580,Medan,business,507
U4951,23,13689,Bandung,business,676
U4952,45,3634,Medan,freelancer,578
U4953,58,5245,Jakarta,business,794
U4954,38,2768,Jakarta,freelancer,606
U4955,55,12394,Jakarta,freelancer,617
U4956,39,4000,Surabaya,business,501
U4957,25,13776,Jakarta,business,618
U4958,52,10350,Medan,business,522
U4959,36,7210,Medan,business,548
U4960,39,8406,Jakarta,freelancer,758
U4961,50,10823,Jakarta,business,779
U4962,44,11822,Bandung,business,502
U4963,27,12953,Jakarta,employee,738
U4964,42,10082,Bandung,freelancer,695
U4965,37,14978,Surabaya,employee,567
U4966,50,14686,Surabaya,business,594
U4967,35,3238,Medan,employee,563
U4968,56,3200,Surabaya,freelancer,512
U4969,23,9561,Jakarta,freelancer,513
U4970,60,10408,Surabaya,employee,561
U4971,56,13503,Bandung,employee,772
U4972,46,2686,Jakarta,freelancer,643
U4973,36,7220,Medan,business,642
U4974,25,9883,Surabaya,business,773
U4975,46,10866,Jakarta,employee,748
U4976,43,3531,Jakarta,employee,674
U4977,33,7050,Surabaya,freelancer,506
U4978,39,2897,Jakarta,business,709
U4979,56,11838,Jakarta,business,633
U4980,34,5216,Surabaya,employee,590
U4981,49,10989,Surabaya,freelancer,732
U4982,22,5080,Bandung,freelancer,599
U4983,54,7948,Medan,freelancer,788
U4984,51,9534,Jakarta,business,640
U4985,25,7578,Jakarta,business,774
U4986,35,9552,Bandung,business,629
U4987,44,13188,Medan,business,730
U4988,55,11955,Bandung,business,589
U4989,22,4333,Jakarta,employee,512
U4990,55,5724,Jakarta,freelancer,710
U4991,35,6974,Bandung,business,742
U4992,58,9619,Medan,freelancer,506
U4993,44,7392,Jakarta,business,636
U4994,53,3277,Bandung,freelancer,729
U4995,27,14651,Jakarta,business,634
U4996,33,11958,Medan,business,550
U4997,25,4040,Bandung,freelancer,712
U4998,35,5018,Surabaya,employee,674
U4999,30,11994,Bandung,business,791
U5000,52,9025,Surabaya,business,780
U5001,40,6191,Jakarta,business,656
U5002,37,8617,Surabaya,employee,643
U5003,25,11607,Surabaya,freelancer,767
U5004,50,2180,Jakarta,business,655
U5005,31,8312,Jakarta,business,542
U5006,33,13584,Bandung,employee,529
U5007,31,2809,Bandung,business,520
U5008,48,8598,Surabaya,freelancer,558
U5009,29,11906,Jakarta,business,521
U5010,27,9462,Medan,freelancer,528
U5011,27,6894,Bandung,freelancer,772
U5012,42,7906,Jakarta,employee,665
U5013,51,3587,Jakarta,business,624
U5014,29,4189,Medan,freelancer,532
U5015,55,11667,Jakarta,freelancer,501
U5016,44,7839,Surabaya,business,536
U5017,56,11195,Medan,employee,674
U5018,24,9422,Medan,freelancer,666
U5019,43,2018,Surabaya,business,632
U5020,48,4409,Bandung,business,770
U5021,54,7029,Bandung,freelancer,632
U5022,23,4991,Jakarta,employee,632
U5023,27,9286,Bandung,business,585
U5024,38,6004,Medan,business,694
U5025,49,9767,Bandung,freelancer,540
U5026,40,3111,Medan,employee,503
U5027,52,5533,Surabaya,freelancer,605
U5028,21,9775,Medan,business,516
U5029,28,4003,Bandung,business,614
U5030,38,12523,Jakarta,employee,736
U5031,52,12048,Jakarta,freelancer,519
U5032,27,14888,Bandung,freelancer,511
U5033,40,14721,Jakarta,business,632
U5034,57,2889,Surabaya,employee,512
U5035,45,11953,Surabaya,freelancer,604
U5036,21,9083,Bandung,business,683
U5037,29,13894,Bandung,freelancer,654
U5038,28,13594,Bandung,business,594
U5039,52,7712,Medan,business,773
U5040,27,14665,Medan,freelancer,667
U5041,58,10707,Bandung,freelancer,608
U5042,46,12130,Jakarta,employee,537
U5043,42,3563,Medan,employee,563
U5044,39,9471,Jakarta,employee,589
U5045,38,3507,Bandung,freelancer,674
U5046,36,8283,Jakarta,business,605
U5047,22,8809,Bandung,business,720
U5048,57,13793,Surabaya,business,546
U5049,54,14465,Surabaya,freelancer,789
U5050,29,14136,Bandung,employee,503
U5051,46,5551,Medan,freelancer,693
U5052,59,10824,Bandung,employee,716
U5053,49,6373,Jakarta,employee,710
U5054,36,7864,Jakarta,freelancer,538
U5055,47,2193,Bandung,employee,634
U5056,60,11636,Jakarta,business,594
U5057,21,5810,Medan,employee,746
U5058,40,12785,Surabaya,freelancer,670
U5059,21,3583,Jakarta,business,717
U5060,57,10438,Bandung,freelancer,580
U5061,33,2666,Bandung,freelancer,621
U5062,41,10391,Surabaya,freelancer,700
U5063,31,13760,Medan,employee,619
U5064,41,3081,Medan,business,561
U5065,22,13475,Bandung,employee,591
U5066,45,4035,Jakarta,business,772
U5067,59,13362,Jakarta,freelancer,667
U5068,37,5556,Surabaya,employee,643
U5069,28,10177,Jakarta,business,559
U5070,51,6419,Bandung,employee,516
U5071,25,11539,Medan,business,724
U5072,35,6127,Bandung,employee,714
U5073,42,6279,Surabaya,business,700
U5074,55,3257,Bandung,business,534
U5075,59,6653,Surabaya,employee,601
U5076,48,11377,Bandung,business,664
U5077,22,10205,Jakarta,employee,633
U5078,34,8489,Surabaya,business,561
U5079,45,8556,Surabaya,employee,782
U5080,51,8449,Surabaya,business,764
U5081,56,12508,Surabaya,business,713
U5082,44,3648,Medan,employee,631
U5083,42,10659,Bandung,employee,781
U5084,42,13867,Medan,business,633
U5085,39,10736,Jakarta,employee,537
U5086,54,9157,Surabaya,employee,682
U5087,56,7425,Bandung,freelancer,750
U5088,56,4941,Bandung,business,573
U5089,23,14119,Medan,freelancer,598
U5090,23,8130,Jakarta,freelancer,661
U5091,26,8398,Surabaya,business,630
U5092,25,9326,Bandung,freelancer,614
U5093,29,10674,Medan,freelancer,613
U5094,50,7291,Medan,business,790
U5095,34,13029,Bandung,business,503
U5096,31,2901,Jakarta,business,646
U5097,22,4210,Jakarta,business,505
U5098,22,13378,Jakarta,business,671
U5099,33,5397,Medan,business,523
U5100,28,10725,Medan,business,571
U5101,53,14866,Surabaya,freelancer,665
U5102,56,2877,Jakarta,employee,608
U5103,54,5392,Bandung,freelancer,744
U5104,25,2120,Medan,business,788
U5105,28,11875,Surabaya,employee,745
U5106,38,5817,Bandung,business,548
U5107,23,12695,Surabaya,freelancer,695
U5108,31,12172,Surabaya,business,653
U5109,54,8173,Surabaya,employee,677
U5110,36,9522,Surabaya,business,661
U5111,29,10634,Medan,freelancer,791
U5112,58,2792,Medan,freelancer,777
U5113,38,4250,Bandung,business,798
U5114,37,9626,Bandung,freelancer,575
U5115,33,2265,Surabaya,business,794
U5116,27,12762,Surabaya,employee,539
U5117,60,13951,Medan,employee,649
U5118,45,6054,Bandung,business,667
U5119,44,3048,Medan,business,773
U5120,44,5414,Medan,freelancer,510
U5121,56,13851,Bandung,freelancer,649
U5122,22,8285,Medan,employee,682
U5123,59,5712,Medan,employee,601
U5124,22,2062,Surabaya,business,697
U5125,28,6669,Medan,freelancer,559
U5126,49,3232,Bandung,business,682
U5127,49,9736,Bandung,business,663
U5128,23,14142,Surabaya,business,725
U5129,23,6063,Medan,freelancer,553
U5130,42,8116,Medan,freelancer,740
U5131,40,14265,Jakarta,employee,579
U5132,34,10436,Jakarta,employee,620
U5133,56,11850,Bandung,employee,682
U5134,23,9444,Surabaya,freelancer,733
U5135,34,10520,Bandung,freelancer,769
U5136,28,4239,Surabaya,freelancer,704
U5137,27,4702,Medan,business,763
U5138,52,7495,Jakarta,business,754
U5139,29,11689,Bandung,employee,744
U5140,60,13307,Medan,business,524
U5141,57,7960,Bandung,freelancer,546
U5142,53,4331,Bandung,employee,736
U5143,23,13345,Jakarta,employee,755
U5144,42,6334,Surabaya,business,557
U5145,31,7863,Jakarta,business,611
U5146,31,3300,Jakarta,business,779
U5147,56,3706,Bandung,freelancer,535
U5148,35,13375,Surabaya,business,633
U5149,55,4734,Bandung,business,669
U5150,34,14902,Bandung,employee,724
U5151,55,4682,Bandung,freelancer,791
U5152,38,13073,Jakarta,business,763
U5153,52,7293,Bandung,business,573
U5154,21,10312,Surabaya,employee,580
U5155,53,3272,Surabaya,employee,768
U5156,31,11528,Medan,business,781
U5157,44,8209,Surabaya,employee,537
U5158,44,4618,Bandung,freelancer,615
U5159,29,6706,Bandung,business,564
U5160,36,6958,Jakarta,freelancer,692
U5161,52,2198,Jakarta,employee,684
U5162,57,6012,Surabaya,business,628
U5163,36,10956,Jakarta,employee,736
U5164,38,11262,Medan,employee,591
U5165,33,12988,Bandung,freelancer,567
U5166,32,5848,Surabaya,freelancer,660
U5167,54,7121,Jakarta,freelancer,507
U5168,31,8748,Jakarta,freelancer,791
U5169,39,9010,Bandung,freelancer,689
U5170,52,9511,Jakarta,freelancer,686
U5171,26,8453,Medan,business,707
U5172,31,14837,Jakarta,employee,671
U5173,47,8389,Jakarta,freelancer,581
U5174,39,6425,Bandung,business,752
U5175,53,12608,Jakarta,business,655
U5176,39,2422,Jakarta,business,609
U5177,21,9624,Jakarta,business,785
U5178,24,13448,Bandung,employee,560
U5179,57,2419,Bandung,employee,608
U5180,49,5643,Jakarta,employee,587
U5181,41,12112,Jakarta,business,708
U5182,51,9930,Bandung,employee,766
U5183,21,4944,Surabaya,business,720
U5184,57,10111,Medan,freelancer,581
U5185,42,11851,Surabaya,employee,649
U5186,21,13562,Medan,business,745
U5187,43,8333,Medan,employee,712
U5188,45,2844,Jakarta,employee,519
U5189,59,3335,Medan,employee,784
U5190,37,3711,Surabaya,business,616
U5191,33,5001,Bandung,employee,772
U5192,46,3023,Jakarta,business,747
U5193,54,2099,Surabaya,freelancer,725
U5194,35,11257,Jakarta,employee,754
U5195,44,9440,Medan,freelancer,734
U5196,32,3342,Medan,business,516
U5197,58,7896,Jakarta,freelancer,618
U5198,39,10602,Medan,freelancer,662
U5199,29,10561,Surabaya,employee,509
U5200,49,5936,Surabaya,employee,527
U5201,45,6792,Surabaya,freelancer,505
U5202,39,3270,Medan,freelancer,733
U5203,57,3010,Jakarta,freelancer,641
U5204,37,13499,Medan,employee,502
U5205,23,12344,Medan,employee,712
U5206,28,13097,Jakarta,freelancer,653
U5207,49,7876,Surabaya,business,513
U5208,24,7266,Medan,employee,602
U5209,35,3917,Jakarta,freelancer,646
U5210,48,5891,Jakarta,freelancer,517
U5211,44,8428,Surabaya,business,730
U5212,53,13145,Medan,freelancer,703
U5213,37,9099,Jakarta,business,721
U5214,27,3511,Medan,business,761
U5215,22,13499,Bandung,employee,792
U5216,44,11909,Medan,freelancer,578
U5217,60,6460,Surabaya,employee,626
U5218,45,3089,Bandung,freelancer,618
U5219,34,12032,Surabaya,freelancer,657
U5220,53,9654,Bandung,business,605
U5221,60,9280,Surabaya,freelancer,772
U5222,47,6746,Surabaya,business,729
U5223,25,7822,Medan,employee,535
U5224,23,7959,Jakarta,business,544
U5225,48,4293,Surabaya,business,587
U5226,48,5094,Surabaya,employee,618
U5227,22,12666,Surabaya,employee,575
U5228,45,12411,Bandung,freelancer,732
U5229,35,5650,Surabaya,employee,754
U5230,34,5497,Surabaya,employee,788
U5231,41,6778,Bandung,business,746
U5232,45,11844,Jakarta,business,611
U5233,54,13185,Medan,business,751
U5234,50,13871,Bandung,business,644
U5235,21,4420,Medan,employee,694
U5236,24,11531,Surabaya,employee,588
U5237,47,9192,Bandung,employee,775
U5238,45,8549,Jakarta,business,783
U5239,34,4702,Medan,employee,567
U5240,22,5772,Jakarta,freelancer,529
U5241,39,3903,Bandung,business,517
U5242,40,7862,Surabaya,freelancer,589
U5243,29,8738,Jakarta,business,583
U5244,54,9852,Bandung,employee,659
U5245,24,4802,Bandung,business,631
U5246,27,7717,Jakarta,employee,577
U5247,33,8572,Bandung,business,753
U5248,41,14630,Bandung,freelancer,621
U5249,38,11100,Medan,employee,728
U5250,23,4356,Jakarta,freelancer,561
U5251,35,14940,Medan,freelancer,691
U5252,59,10958,Jakarta,freelancer,516
U5253,56,13500,Surabaya,freelancer,639
U5254,39,13710,Medan,freelancer,591
U5255,32,13716,Bandung,freelancer,609
U5256,44,4308,Surabaya,employee,645
U5257,32,10680,Bandung,employee,611
U5258,27,5364,Medan,freelancer,597
U5259,22,7264,Medan,employee,601
U5260,46,5108,Medan,business,548
U5261,38,9887,Surabaya,employee,775
U5262,39,3259,Bandung,business,668
U5263,29,12928,Medan,business,670
U5264,60,11245,Surabaya,freelancer,687
U5265,54,11755,Surabaya,employee,759
U5266,27,5098,Bandung,freelancer,577
U5267,33,7481,Medan,business,770
U5268,24,13229,Jakarta,freelancer,503
U5269,51,10538,Surabaya,business,665
U5270,28,4983,Surabaya,business,644
U5271,38,8136,Bandung,freelancer,637
U5272,41,3023,Surabaya,freelancer,519
U5273,60,6067,Medan,freelancer,704
U5274,51,3884,Jakarta,business,538
U5275,32,5323,Surabaya,business,725
U5276,34,12700,Medan,employee,547
U5277,49,7944,Bandung,employee,573
U5278,22,8166,Bandung,freelancer,742
U5279,39,2045,Jakarta,employee,788
U5280,47,3318,Jakarta,employee,730
U5281,34,3137,Jakarta,business,682
U5282,24,6715,Medan,business,789
U5283,32,11302,Medan,employee,553
U5284,24,8857,Bandung,business,562
U5285,25,5387,Bandung,business,619
U5286,30,6782,Bandung,employee,680
U5287,21,7834,Medan,business,514
U5288,53,5097,Jakarta,employee,791
U5289,49,13774,Surabaya,freelancer,668
U5290,31,11766,Bandung,business,591
U5291,51,5031,Jakarta,business,588
U5292,34,4720,Bandung,freelancer,504
U5293,46,2272,Jakarta,freelancer,592
U5294,58,2908,Bandung,employee,633
U5295,43,11942,Bandung,business,737
U5296,31,6610,Surabaya,business,644
U5297,21,4172,Jakarta,freelancer,756
U5298,22,9969,Jakarta,business,502
U5299,60,12265,Jakarta,employee,694
U5300,50,7041,Bandung,freelancer,504
U5301,37,2658,Medan,business,741
U5302,47,7312,Bandung,business,579
U5303,21,8547,Surabaya,business,520
U5304,58,3368,Medan,freelancer,621
U5305,29,14187,Jakarta,employee,633
U5306,55,9574,Medan,freelancer,650
U5307,44,10148,Medan,employee,680
U5308,29,11709,Surabaya,freelancer,683
U5309,29,3565,Medan,employee,602
U5310,44,10256,Jakarta,freelancer,549
U5311,24,7754,Medan,business,675
U5312,49,2594,Medan,freelancer,579
U5313,53,3402,Jakarta,business,717
U5314,51,13113,Bandung,business,721
U5315,21,6872,Bandung,employee,642
U5316,57,12008,Jakarta,employee,681
U5317,48,14010,Jakarta,freelancer,783
U5318,60,14501,Surabaya,business,721
U5319,45,9624,Jakarta,employee,743
U5320,32,10124,Jakarta,employee,547
U5321,45,11751,Jakarta,business,641
U5322,33,11032,Jakarta,employee,546
U5323,45,3067,Surabaya,freelancer,564
U5324,53,9007,Jakarta,business,535
U5325,48,14676,Surabaya,employee,611
U5326,55,14351,Surabaya,employee,679
U5327,44,13786,Bandung,business,788
U5328,21,5477,Surabaya,employee,675
U5329,32,3120,Bandung,freelancer,589
U5330,23,2410,Jakarta,freelancer,641
U5331,37,9303,Medan,employee,550
U5332,52,11354,Bandung,business,548
U5333,52,4893,Medan,freelancer,656
U5334,48,7912,Surabaya,employee,749
U5335,28,10128,Jakarta,employee,794
U5336,36,9898,Surabaya,freelancer,503
U5337,22,9264,Surabaya,employee,727
U5338,45,3163,Surabaya,employee,767
U5339,50,5718,Surabaya,business,661
U5340,33,5310,Medan,freelancer,756
U5341,37,11922,Medan,freelancer,527
U5342,55,5466,Jakarta,employee,626
U5343,30,13474,Surabaya,business,611
U5344,44,8973,Medan,employee,796
U5345,28,5508,Medan,employee,594
U5346,51,7615,Jakarta,freelancer,777
U5347,28,14884,Surabaya,freelancer,629
U5348,26,10387,Surabaya,business,531
U5349,46,12998,Medan,employee,598
U5350,42,3193,Bandung,freelancer,614
U5351,52,2457,Surabaya,business,756
U5352,58,3081,Jakarta,business,565
U5353,48,13147,Medan,employee,774
U5354,40,4766,Surabaya,employee,552
U5355,38,10774,Medan,employee,533
U5356,25,4000,Surabaya,freelancer,754
U5357,53,12116,Surabaya,employee,720
U5358,44,8256,Bandung,employee,795
U5359,22,5123,Bandung,freelancer,624
U5360,22,4619,Surabaya,business,754
U5361,21,13922,Surabaya,employee,752
U5362,21,2847,Jakarta,employee,631
U5363,59,13679,Medan,employee,643
U5364,37,9357,Bandung,business,635
U5365,46,13331,Surabaya,employee,697
U5366,58,10393,Jakarta,business,726
U5367,30,12152,Bandung,employee,562
U5368,29,14641,Bandung,business,610
U5369,46,10836,Bandung,employee,711
U5370,51,12692,Medan,freelancer,531
U5371,45,2812,Jakarta,business,530
U5372,21,3403,Jakarta,business,733
U5373,41,12544,Medan,employee,552
U5374,36,12004,Jakarta,business,724
U5375,39,8935,Bandung,employee,553
U5376,34,12730,Jakarta,freelancer,537
U5377,37,14116,Medan,employee,511
U5378,34,9037,Surabaya,freelancer,633
U5379,47,14768,Jakarta,employee,755
U5380,23,13574,Bandung,freelancer,723
U5381,27,13626,Surabaya,freelancer,683
U5382,60,7881,Surabaya,business,762
U5383,27,5143,Bandung,business,726
U5384,58,4282,Jakarta,business,666
U5385,52,2657,Bandung,employee,752
U5386,54,9115,Bandung,employee,767
U5387,35,7729,Surabaya,business,765
U5388,38,4349,Bandung,freelancer,796
U5389,44,9281,Jakarta,business,665
U5390,54,13064,Medan,business,502
U5391,24,12989,Surabaya,employee,545
U5392,48,6888,Medan,employee,539
U5393,46,5892,Bandung,freelancer,578
U5394,46,13096,Surabaya,employee,598
U5395,42,5375,Jakarta,business,794
U5396,23,3008,Jakarta,freelancer,646
U5397,31,9873,Bandung,freelancer,673
U5398,58,6751,Surabaya,business,800
U5399,47,12985,Jakarta,employee,642
U5400,38,2429,Jakarta,freelancer,625
U5401,60,8295,Medan,freelancer,549
U5402,46,13421,Jakarta,business,541
U5403,22,13090,Medan,employee,610
U5404,43,7500,Bandung,freelancer,749
U5405,56,2240,Surabaya,business,546
U5406,38,8999,Surabaya,freelancer,715
U5407,39,12299,Bandung,employee,781
U5408,32,8210,Jakarta,business,654
U5409,53,6594,Medan,business,543
U5410,24,8761,Bandung,freelancer,627
U5411,31,2706,Surabaya,business,644
U5412,34,12604,Jakarta,business,692
U5413,36,2113,Jakarta,employee,795
U5414,32,2479,Surabaya,business,631
U5415,43,5627,Surabaya,freelancer,737
U5416,55,5376,Surabaya,business,549
U5417,42,10180,Surabaya,freelancer,735
U5418,33,3459,Jakarta,business,697
U5419,30,4297,Bandung,freelancer,668
U5420,21,9696,Surabaya,freelancer,589
U5421,48,4069,Surabaya,employee,796
U5422,47,4508,Jakarta,employee,589
U5423,42,11678,Surabaya,employee,608
U5424,48,3105,Surabaya,business,611
U5425,38,3547,Surabaya,employee,641
U5426,23,7771,Bandung,business,742
U5427,40,11356,Jakarta,employee,780
U5428,50,11649,Bandung,employee,569
U5429,36,2466,Medan,employee,592
U5430,54,5067,Jakarta,employee,675
U5431,36,4810,Jakarta,business,753
U5432,28,2111,Medan,employee,576
U5433,39,3227,Jakarta,freelancer,507
U5434,44,14547,Jakarta,freelancer,511
U5435,39,7643,Medan,employee,547
U5436,47,7949,Bandung,employee,757
U5437,24,3849,Jakarta,business,783
U5438,55,8463,Bandung,business,732
U5439,38,4477,Bandung,employee,645
U5440,25,4601,Surabaya,employee,549
U5441,30,4843,Medan,employee,644
U5442,36,5755,Medan,employee,549
U5443,37,5853,Jakarta,business,636
U5444,36,10306,Medan,employee,667
U5445,29,10740,Medan,freelancer,577
U5446,34,7608,Medan,business,612
U5447,37,8065,Surabaya,employee,654
U5448,27,3141,Surabaya,business,605
U5449,22,8636,Surabaya,business,757
U5450,60,12871,Medan,employee,509
U5451,23,6071,Bandung,employee,626
U5452,32,8568,Surabaya,business,732
U5453,21,3320,Bandung,freelancer,539
U5454,37,4418,Bandung,freelancer,770
U5455,30,4046,Bandung,employee,612
U5456,48,9277,Medan,business,613
U5457,48,6083,Medan,freelancer,668
U5458,24,6853,Jakarta,business,566
U5459,53,12388,Bandung,business,711
U5460,33,11702,Jakarta,freelancer,579
U5461,57,8869,Medan,freelancer,604
U5462,26,11939,Surabaya,freelancer,770
U5463,28,3946,Bandung,employee,623
U5464,43,14738,Bandung,business,504
U5465,53,8710,Medan,freelancer,698
U5466,28,6346,Surabaya,freelancer,507
U5467,25,3346,Jakarta,freelancer,515
U5468,34,4293,Medan,employee,708
U5469,24,14686,Jakarta,freelancer,774
U5470,42,9735,Jakarta,business,747
U5471,50,2534,Jakarta,business,581
U5472,41,9882,Bandung,business,643
U5473,53,14927,Medan,freelancer,666
U5474,57,6444,Bandung,employee,598
U5475,52,13919,Bandung,freelancer,753
U5476,21,12136,Bandung,employee,640
U5477,51,10437,Jakarta,business,694
U5478,38,9051,Surabaya,freelancer,789
U5479,23,4885,Medan,freelancer,618
U5480,58,11108,Medan,business,678
U5481,33,14608,Bandung,employee,616
U5482,50,3349,Bandung,employee,654
U5483,56,7391,Bandung,employee,744
U5484,26,6593,Medan,freelancer,699
U5485,23,9222,Jakarta,employee,592
U5486,37,9847,Jakarta,business,713
U5487,36,7525,Bandung,business,646
U5488,29,14163,Surabaya,employee,630
U5489,48,11920,Medan,employee,752
U5490,45,4400,Medan,business,559
U5491,54,13490,Bandung,freelancer,608
U5492,57,14015,Medan,employee,563
U5493,33,11085,Medan,freelancer,626
U5494,49,4129,Bandung,freelancer,774
U5495,40,13625,Bandung,freelancer,508
U5496,33,8985,Medan,business,560
U5497,50,7261,Medan,freelancer,617
U5498,26,2855,Medan,employee,636
U5499,50,4198,Medan,freelancer,770
U5500,60,7023,Jakarta,business,661
U5501,41,7780,Jakarta,freelancer,625
U5502,27,14301,Surabaya,freelancer,656
U5503,48,2957,Jakarta,employee,747
U5504,30,6951,Surabaya,freelancer,741
U5505,29,13409,Medan,employee,598
U5506,31,10045,Surabaya,freelancer,786
U5507,22,10816,Bandung,freelancer,535
U5508,28,7696,Medan,freelancer,706
U5509,40,10047,Bandung,freelancer,567
U5510,33,3857,Jakarta,freelancer,790
U5511,47,13278,Surabaya,employee,793
U5512,35,2554,Medan,employee,738
U5513,33,3647,Surabaya,business,599
U5514,59,11907,Bandung,freelancer,613
U5515,26,14117,Surabaya,business,758
U5516,44,13070,Bandung,employee,525
U5517,42,10405,Jakarta,employee,680
U5518,42,5434,Bandung,business,610
U5519,60,2139,Jakarta,business,715
U5520,49,14255,Jakarta,freelancer,656
U5521,52,6817,Medan,business,661
U5522,52,8796,Jakarta,employee,593
U5523,60,8682,Medan,freelancer,537
U5524,24,9757,Jakarta,freelancer,780
U5525,59,12266,Bandung,employee,557
U5526,37,12171,Jakarta,freelancer,529
U5527,23,3652,Jakarta,employee,733
U5528,32,11128,Jakarta,business,618
U5529,38,13294,Surabaya,freelancer,612
U5530,30,9182,Bandung,business,692
U5531,51,14828,Bandung,business,549
U5532,43,4050,Surabaya,business,604
U5533,28,3407,Surabaya,business,565
U5534,51,14169,Bandung,business,513
U5535,46,11928,Jakarta,freelancer,755
U5536,55,11967,Jakarta,freelancer,566
U5537,26,7095,Bandung,freelancer,518
U5538,44,13800,Bandung,business,643
U5539,45,11797,Surabaya,freelancer,635
U5540,29,12501,Medan,freelancer,747
U5541,30,12135,Surabaya,business,634
U5542,21,11385,Medan,business,763
U5543,58,6990,Surabaya,business,570
U5544,32,10153,Bandung,employee,727
U5545,40,3392,Jakarta,business,549
U5546,25,6267,Bandung,employee,586
U5547,51,14380,Bandung,freelancer,787
U5548,31,10565,Surabaya,employee,658
U5549,32,2381,Bandung,employee,585
U5550,55,5760,Jakarta,business,709
U5551,45,10886,Jakarta,freelancer,792
U5552,44,6915,Surabaya,business,777
U5553,56,6208,Bandung,freelancer,628
U5554,56,9518,Medan,freelancer,781
U5555,49,7818,Surabaya,employee,758
U5556,33,13448,Surabaya,employee,573
U5557,27,8676,Surabaya,freelancer,692
U5558,48,8467,Jakarta,business,636
U5559,46,10165,Surabaya,freelancer,517
U5560,22,5275,Medan,freelancer,746
U5561,38,6665,Medan,business,726
U5562,36,11606,Jakarta,business,688
U5563,45,11486,Jakarta,freelancer,559
U5564,21,10843,Medan,employee,518
U5565,22,8453,Medan,business,592
U5566,26,2034,Surabaya,freelancer,585
U5567,54,14220,Surabaya,employee,768
U5568,35,8837,Bandung,freelancer,635
U5569,49,6533,Bandung,employee,767
U5570,39,11199,Surabaya,business,630
U5571,23,13076,Medan,freelancer,793
U5572,47,10978,Jakarta,employee,647
U5573,51,7385,Medan,business,587
U5574,50,8353,Jakarta,employee,692
U5575,26,5719,Bandung,employee,637
U5576,57,9613,Surabaya,employee,705
U5577,37,4980,Bandung,freelancer,765
U5578,32,10140,Jakarta,freelancer,771
U5579,43,5615,Medan,freelancer,526
U5580,50,4260,Bandung,freelancer,544
U5581,51,6186,Bandung,business,589
U5582,38,8986,Jakarta,freelancer,598
U5583,42,10367,Surabaya,employee,773
U5584,22,14703,Medan,business,636
U5585,54,9590,Jakarta,business,770
U5586,59,12055,Medan,employee,689
U5587,23,13488,Surabaya,freelancer,557
U5588,51,13245,Medan,freelancer,555
U5589,55,7924,Surabaya,freelancer,736
U5590,26,13547,Medan,employee,730
U5591,48,13224,Bandung,employee,620
U5592,28,3482,Bandung,freelancer,541
U5593,34,9099,Medan,business,736
U5594,46,3910,Bandung,business,517
U5595,30,12079,Bandung,business,550
U5596,38,10343,Surabaya,business,782
U5597,59,5818,Jakarta,freelancer,681
U5598,25,8430,Bandung,business,722
U5599,30,11734,Bandung,employee,576
U5600,21,5546,Jakarta,business,623
U5601,37,8845,Jakarta,employee,594
